idx,x1,y1,x2,y2,x3,y3
18, 0.014501586218832688, -0.006616678796758799, -0.001983387276468818, 0.028706538809943484, -0.029683603935515758, -0.03210610124868634
19, 0.014501459632562117, -0.006619558300587219, -0.0019174576348246681, 0.029910202182508935, -0.03000683871466851, -0.01454049008093825
20, 0.014504502521609446, -0.0066158277372663325, -0.0019704686220923594, 0.02956267711598582, -0.03101509559959187, -0.029221928509331137
21, 0.014501414213921099, -0.006624905185832297, -0.002331205078218182, 0.02994499948232172, -0.029991008314759378, -0.013884070042817595
22, 0.014501382197876736, -0.006618936952354487, -0.0019674973111586903, 0.02954435960394507, -0.02987764224064798, -0.012955887524094694
23, 0.014501144129197254, -0.006626312722672395, -0.0019898039367939684, 0.028740453535604237, -0.03127246732271593, -0.027190780375675013
24, 0.014504309055919321, -0.006619861477761945, -0.001913578737321154, 0.029870872135438112, -0.029993764340002452, -0.014409818304244254
25, 0.014501440069675445, -0.006634832861339502, -0.001968683358573914, 0.02955510835928701, -0.028726341358128626, -0.02016319440547403
26, 0.014500083240882823, -0.006623703587186021, -0.002335142953797457, 0.02993453856341345, -0.031024280680632486, -0.02919202614470286
27, 0.014501618904809466, -0.006620242827062593, -0.00191911943258765, 0.02878660307087846, -0.029993364276906912, -0.01392115183464509
28, 0.014505319747751167, -0.006619514739480782, -0.0020211357109772804, 0.0299628802642075, -0.030016035725372352, -0.013441217447265324
29, 0.01450025719285084, -0.00662794432026871, -0.0019099550113660516, 0.029766625145029032, -0.03001205540480044, -0.014574983580978087
30, 0.01450132588466089, -0.006634957162915393, -0.0019272335887944175, 0.028775305624850686, -0.02916118516772032, -0.025291045533260177
31, 0.014503892516940751, -0.0066206592405633185, -0.0019481405572644643, 0.03008984988030061, -0.029997567627140197, -0.013960480604009643
32, 0.014505304299256786, -0.006620745856559432, -0.0019416605313160432, 0.03009278796912554, -0.029326351825789135, -0.027218103295991253
33, 0.01450594047219104, -0.006620920131042007, -0.0023082706214032677, 0.029727900125078192, -0.028135916663985905, -0.0209643273183406
34, 0.01450344341153051, -0.006626611897016471, -0.0019690920759140927, 0.029556048386517406, -0.030017566053179737, -0.013451379173607704
35, 0.01450167930015477, -0.0066295249759199155, -0.0019013408956083235, 0.028791987802748647, -0.03025438543610769, -0.03171147234218721
36, 0.014502000893071383, -0.006617936893854571, -0.0019344086673694404, 0.030044887806910503, -0.0312704294107417, -0.02721184291885482
37, 0.014503551768169124, -0.0066209841641538866, -0.0022984077088925394, 0.029702689283235828, -0.0312700252415655, -0.027220262203916726
38, 0.014501218222812827, -0.006618129373449527, -0.002298137997525281, 0.029700451163209, -0.030260979961520017, -0.0316977678151514
39, 0.014500709629686392, -0.006617642377294565, -0.001976795777517311, 0.028709964338998084, -0.029980935826090575, -0.014369475923672104
40, 0.014501105003769301, -0.0066216835869787, -0.0019388236770061717, 0.028770584586260743, -0.029863091068498257, -0.012991655663372568
41, 0.0145022611861736, -0.006616854898266913, -0.0019664074259290033, 0.029533763111817452, -0.029876937159141248, -0.012960354802925957
42, 0.01450242534226427, -0.006640212223178191, -0.0022947747221344094, 0.029692490839078333, -0.029687513161364115, -0.03210790413846742
43, 0.014505963251504543, -0.00661880408191731, -0.0019434303628560945, 0.030099231207979037, -0.0299572977458428, -0.014620260814510979
44, 0.014501163502631401, -0.0066345879362185506, -0.0019424367590585815, 0.03009509453010071, -0.029233173119313477, -0.019126926833345527
45, 0.014505184074936556, -0.006620517814012483, -0.0022629939926273068, 0.029614791387381073, -0.029974829691939934, -0.014404807663118734
46, 0.014501590418761541, -0.006617382832885334, -0.0019433947005776432, 0.030098821798293013, -0.02924902122050026, -0.019090565786200605
47, 0.01450463267497992, -0.006620533179069295, -0.0019898436065359376, 0.02874071973648814, -0.029488652751697885, -0.01878470702063298
48, 0.01450150896918088, -0.006617048368232794, -0.0020151362044541835, 0.028838809854612832, -0.02987211722984811, -0.012967325463964218
49, 0.014501562815794568, -0.006640450489158486, -0.0019082943397899464, 0.028790677860791522, -0.029649301386166907, -0.03194456043985715
50, 0.014505644073829378, -0.006620243630869134, -0.001967191792236181, 0.029541482742683443, -0.02968133450393937, -0.03209886488325571
51, 0.014501622157120113, -0.00663997777680402, -0.001937479979361375, 0.030070012727254288, -0.028787282565084348, -0.020020408285502743
52, 0.014501982424890238, -0.006634500690851016, -0.0019083006336634372, 0.029753694957978673, -0.029997609859180468, -0.013963549883179861
53, 0.014501689404435546, -0.006635664639865476, -0.001978257305276076, 0.028709671406385022, -0.030190613395160437, -0.03178631515711915
54, 0.014500702300330216, -0.006616413314240707, -0.0019487994948412472, 0.030087725840907478, -0.029919698711742812, -0.012983857353957986
55, 0.0145005821086987, -0.006616937669132722, -0.002335191522319379, 0.029935005748815063, -0.029930132475784646, -0.013051126848293982
56, 0.014504226377447344, -0.0066192905536029256, -0.0020122803185615556, 0.028835909319260365, -0.029963249176860815, -0.014544167315348428
57, 0.014502938857354068, -0.006618006440639792, -0.001908680009320675, 0.02975542831591853, -0.0302245930485606, -0.03174873195930553
58, 0.014503391215939064, -0.006625325664736581, -0.001940936850851532, 0.030087849704576328, -0.028135138791772197, -0.020963087046258166
59, 0.01449972225021124, -0.00662395286874804, -0.0019182573360478892, 0.028788117148526457, -0.029486954110416016, -0.01879482074855196
60, 0.014500673929558547, -0.00662564051478077, -0.0022743428259088608, 0.029643059151154474, -0.030016713473196597, -0.013462670680303138
61, 0.014502492258750117, -0.006626807439410564, -0.001968415529700558, 0.029551483217238033, -0.028141274302856886, -0.020985226457288883
62, 0.014501569057374748, -0.00663630104875076, -0.0019180359237685124, 0.029910268440391893, -0.028533571851609776, -0.02067161248425129
63, 0.014501415313260926, -0.006618989343627597, -0.0022904559680487616, 0.029681508982412102, -0.029855012264074283, -0.01302131562621161
64, 0.014501452174415468, -0.006642286846363384, -0.001911778538171705, 0.029851230016608277, -0.029977209753540634, -0.014394168676041314
65, 0.014503849314887298, -0.006621930900468772, -0.0019818212095087714, 0.02870860001533714, -0.029169547556920087, -0.025339066729585226
66, 0.01449960896812056, -0.006623597535627131, -0.001903859450640466, 0.028791349483598704, -0.031262410588063234, -0.026862144410196537
67, 0.01450085293741446, -0.006620083569328477, -0.0019086626222843538, 0.02975915266266963, -0.029870432526075238, -0.012971427348509692
68, 0.014501661021252048, -0.006639963987380492, -0.0019098399760303602, 0.02977043022126356, -0.029867769684430966, -0.012978700400319686
69, 0.014505351210316302, -0.00661931203405689, -0.001909969012500504, 0.02976565284761669, -0.02969121518984977, -0.03211015658570179
70, 0.014501203692517235, -0.006637424795080725, -0.0019221485364713411, 0.028784607255582177, -0.029167993560596173, -0.019275758665143968
71, 0.014502475772964698, -0.00662618451101524, -0.0019086736877981245, 0.028790169447240794, -0.029688913635922968, -0.03210980473616406
72, 0.014501098063561218, -0.006617319708888815, -0.0019843444959551887, 0.02871235907739612, -0.0299902617520811, -0.013875314373300567
73, 0.014502536643368903, -0.0066408296973509825, -0.0023318465556843287, 0.029905504013070204, -0.029304710704374747, -0.02695274519858844
74, 0.01450129288868525, -0.006634683249791559, -0.0019385620118533545, 0.030074734967486916, -0.030017181144768753, -0.013448002275969446
75, 0.014501128852196609, -0.0066248765540695125, -0.0019829555336494096, 0.028709253580710022, -0.029851374716181867, -0.013068381775117866
76, 0.01450196823706494, -0.006617915340246955, -0.0019446052666140668, 0.028758621319212575, -0.029472793066690116, -0.018856625055006796
77, 0.014501306464343557, -0.006638859831543807, -0.0022264209384406488, 0.02990215718140452, -0.028140168217021477, -0.02095246205776471
78, 0.014499855460937221, -0.006628479213110886, -0.0022977471318760263, 0.02970000172126102, -0.029995003538749423, -0.013921498668145753
79, 0.014502448678679317, -0.006626814124574935, -0.0019232612967370662, 0.02878484436093097, -0.02941784512185244, -0.018870108103851285
80, 0.014500827686727577, -0.00661773621063513, -0.0021436827128308534, 0.029292288311897036, -0.02854946961682703, -0.020635406256574625
81, 0.014501351904388077, -0.006638476870252874, -0.002296276369931423, 0.02969513736049549, -0.030783560825955375, -0.01948142023951484
82, 0.014503853244953183, -0.006620082170115028, -0.0023053159797141866, 0.02971589174306503, -0.031215514469578556, -0.026135197918255613
83, 0.014501952849219086, -0.006623197529866925, -0.002274115872216509, 0.029643268132068162, -0.028574530052845194, -0.020576687349603908
84, 0.014503215300345698, -0.0066266964517558815, -0.001903833626634402, 0.028789986870711028, -0.02999688937739359, -0.013958362894592005
85, 0.014502616363884285, -0.006640677497231423, -0.0019110281164426192, 0.02980892780598219, -0.0302608603314481, -0.03169687599156008
86, 0.014500108757896738, -0.006630276972711405, -0.002299077704654381, 0.029703929019553647, -0.02998280747569885, -0.014344861809053639
87, 0.01450014643951734, -0.006624016482652862, -0.001913120504289548, 0.029852536411382732, -0.029982697029603964, -0.014347828359603902
88, 0.014501817278422412, -0.006639544505491727, -0.0019040325309817817, 0.028816659816157244, -0.028135507574878996, -0.020961378022341156
89, 0.014503961538586482, -0.006624138734891126, -0.0021328913770203004, 0.029258191254102676, -0.029678950764552157, -0.03209696171751571
90, 0.014501756538781678, -0.006618709783657517, -0.0023331380110654183, 0.029944286099824042, -0.029992116646959135, -0.01444340524229287
91, 0.014504324396504752, -0.0066189684487114936, -0.001975160341551718, 0.02871551325143285, -0.02834381407703739, -0.02084111444633356
92, 0.014501099161152402, -0.006633044214327107, -0.0023302670765929425, 0.029944868869404676, -0.029989702356454227, -0.014256319992157755
93, 0.014501614874938224, -0.006618928500538869, -0.002281009421665982, 0.029658643449187335, -0.02947920636744479, -0.018835143881266014
94, 0.014501692953044062, -0.0066398832655859275, -0.0019346972835480526, 0.030047142607198683, -0.029492591339395087, -0.01876077165685394
95, 0.014503817369954963, -0.00662051154122507, -0.0019814854404863907, 0.028704642398190188, -0.02997061665664138, -0.014438576138046758
96, 0.014504241001360317, -0.0066188153327281386, -0.0023077232428587962, 0.02972427200249397, -0.029481531658006477, -0.018827607766752283
97, 0.014505279488370812, -0.006618676968945805, -0.0019219553775287786, 0.028785525554388486, -0.029172003801242265, -0.02536798857705925
98, 0.014501982867674169, -0.006627818747902597, -0.0023315905494610315, 0.029940283678772824, -0.030002590359084227, -0.014529683217310024
99, 0.014501347493384565, -0.006619732719697945, -0.0022958762744199994, 0.029694671728788022, -0.029675426598240046, -0.03207924328215227
100, 0.014505796898810439, -0.006619890108644683, -0.0023026610245530147, 0.029710991481058945, -0.029858831282030592, -0.0130538766769946
101, 0.014501208675206219, -0.0066189786929785, -0.0019438883047546306, 0.028752142385221433, -0.029980971499211202, -0.014375609777154246
102, 0.014501815051131116, -0.0066389134356135745, -0.0023094293906764395, 0.029731429159571204, -0.02999703418671937, -0.013967377122641022
103, 0.014501445663904327, -0.006637741660789392, -0.0023003741616071708, 0.029707409875058235, -0.029860024113985074, -0.012997707290962808
104, 0.014501220563693205, -0.006634722429146939, -0.001933874718064632, 0.02877244497029414, -0.029991635558749168, -0.013900038132109932
105, 0.014501891218364905, -0.00663982395781403, -0.002333989298224925, 0.02994312961585579, -0.02948453673739383, -0.01881293301830536
106, 0.014503807686550643, -0.006625916271467127, -0.0019700588274074522, 0.02956913020442801, -0.02999583754456435, -0.014476573958884431
107, 0.014501269824709777, -0.006639585745012277, -0.00199214471059586, 0.028750387120735552, -0.029881216000541264, -0.012947024973539834
108, 0.01450010234438833, -0.0066283634784483686, -0.002298227200182948, 0.029700889331918515, -0.028579654158267822, -0.02055701876834591
109, 0.014502558716808656, -0.00664019848212845, -0.0019658129938354392, 0.029581214658931838, -0.02964952219039137, -0.031942905101002665
110, 0.01450204492606178, -0.006618506150768156, -0.0019323563997123534, 0.028777466871186395, -0.029993854990326866, -0.013922698915368644
111, 0.014502473846752698, -0.006618206303059635, -0.001904525635777957, 0.02878995931933667, -0.02917050792831755, -0.025356367113702497
112, 0.014502921515147215, -0.006625322634160941, -0.002326552331015583, 0.02985907837442291, -0.029959685370253272, -0.01458490809693851
113, 0.014501561467197863, -0.006617500621655191, -0.0019437027075357156, 0.02875208368521591, -0.031026797815871816, -0.029180357513957277
114, 0.014502503840225675, -0.006618019995902825, -0.0019486222421926031, 0.030083348820927124, -0.029998321426470447, -0.014497784975169932
115, 0.014501486249990436, -0.0066378961216039265, -0.0019151038488095878, 0.029888191238019286, -0.02999566088403458, -0.01440462303763964
116, 0.014501077252592936, -0.006623414221357695, -0.0019622038120937053, 0.029478325362542687, -0.029875731714444274, -0.01295772735700554
117, 0.014500973561745456, -0.0066334067843682, -0.0023357871676720765, 0.02994084210691204, -0.028353979611705903, -0.02084557408364467
118, 0.014505742558219506, -0.006621814377066062, -0.001910916028067554, 0.029845976125864246, -0.02936315320617063, -0.018925675857700913
119, 0.01450060010688549, -0.006616989220708894, -0.001986106956285365, 0.028716442695889684, -0.031021229786661286, -0.02920423092584309
120, 0.014501301708756851, -0.00664114973594824, -0.0019672574441305826, 0.02956917722614796, -0.02813788922095159, -0.020954170827502977
121, 0.014499424188528303, -0.006624542091051694, -0.00197767924897525, 0.02871038979307025, -0.028135812509840628, -0.020963200322928355
122, 0.014502710891536387, -0.0066200037365152726, -0.0019428299299135943, 0.030095766205240432, -0.029997851088431428, -0.014488239768957575
123, 0.014503697390341902, -0.0066236811477315485, -0.002293615885682174, 0.029688405444746636, -0.03102545889740715, -0.02918751359030931
124, 0.014500852730832918, -0.006626269941067623, -0.0019142106248976893, 0.029735917333519688, -0.029170570271757026, -0.025340980791078264
125, 0.01450445506357299, -0.006620859748002963, -0.0019455537695055878, 0.030103982370763116, -0.02833759521844918, -0.020838782260908278
126, 0.014500386595285871, -0.0066310143381077755, -0.0019387855268935118, 0.02876801559128476, -0.031273006102332426, -0.02717192061161193
127, 0.0145000265261117, -0.006623388980432748, -0.0020114741423257875, 0.02882648184603137, -0.028794269974422082, -0.01999956581705255
128, 0.014502355095334183, -0.00663971283651382, -0.0019089073929686154, 0.029763458595259445, -0.02925129330435546, -0.01908371287427905
129, 0.014506017017000638, -0.00661905065191792, -0.0022361169146390557, 0.02989432371523426, -0.030017447936412537, -0.013456711281712042
130, 0.014502686135452367, -0.006621021852978823, -0.0019634920245230007, 0.029585009216740087, -0.029168196086423247, -0.025331641029720898
131, 0.014500606877202896, -0.006617774306884365, -0.0019004427358419763, 0.02878887864521624, -0.029740235451483105, -0.032097088167295826
132, 0.014499932380660134, -0.006627951437092806, -0.002263431434958527, 0.0296160526341037, -0.02879099392492016, -0.020011328447866978
133, 0.014500175239388206, -0.006623711523630926, -0.001961353239680787, 0.029608395215399014, -0.029446711031597746, -0.01883172624244608
134, 0.01450431694438119, -0.006622810076302454, -0.0019797298905316688, 0.028709053639684363, -0.02999087480256378, -0.013891796636687603
135, 0.014499899682110236, -0.006625773460003006, -0.0019332168602021955, 0.0300324680152053, -0.02999178827038683, -0.013899185060842588
136, 0.014501752511827604, -0.006616341613266659, -0.0019687225093892053, 0.0295659256693101, -0.03026128914003707, -0.031691383859831536
137, 0.014502025730602414, -0.006639794333460973, -0.001982412840625303, 0.028710249811606105, -0.030257402605136454, -0.03170889490569262
138, 0.01450024728369827, -0.0066313790370086285, -0.0022982732551190817, 0.029701189363268547, -0.02832908445884253, -0.020844413911410682
139, 0.014506216157750558, -0.006620019881891722, -0.0019312432015148287, 0.030018124615988975, -0.02916037460037917, -0.01928911729666493
140, 0.014501835280570302, -0.0066188186811673745, -0.0020135567203443633, 0.028833390057029198, -0.029992409773828086, -0.01386928801976423
141, 0.014500042542811363, -0.006622419860912708, -0.0019315499902503115, 0.030020861972153985, -0.03123430736227655, -0.027546155669501266
142, 0.014502528841489854, -0.006639499265105031, -0.0019030226554997648, 0.02880904659462378, -0.029871488068592404, -0.012967775964637003
143, 0.014501903330200308, -0.006632376390388553, -0.0022980047247887114, 0.02970058292676027, -0.029449991012896058, -0.018832273767581294
144, 0.014501864870261751, -0.006619170409144834, -0.0022294859202797363, 0.029545233147289473, -0.03020247982553232, -0.031774188133412144
145, 0.014499977800890367, -0.006628465065313515, -0.002299675168551217, 0.029704993286341942, -0.02924554573369894, -0.019099293030532902
146, 0.01450608070775874, -0.0066203768349541465, -0.001987014577869442, 0.02872301568831023, -0.029490198134460306, -0.018775316283649948
147, 0.01450227651198044, -0.006641529032327056, -0.0019105011929153458, 0.029801441419208843, -0.029469798112227708, -0.01886319380578764
148, 0.014501000884889509, -0.0066189223255803745, -0.001977200962301403, 0.028710791367216947, -0.028552836605913443, -0.020634961231867983
149, 0.014501408639929105, -0.00663699469972832, -0.0022470765227426, 0.029577711251687913, -0.029998030737815214, -0.014491526349912026
150, 0.014502123700376887, -0.0066179336655487605, -0.0023357364258814895, 0.02994100191879928, -0.030794032129872504, -0.01955547672840349
151, 0.014501022158775412, -0.0066255936546464455, -0.00198511476117118, 0.028713643677441055, -0.02813690744078733, -0.02095574833067105
152, 0.01450390626280012, -0.00662343572694519, -0.0022924392576912397, 0.02968667433566872, -0.029684752670027095, -0.03210831718528044
153, 0.014501830703569328, -0.006617715043874733, -0.0023355539014004527, 0.029942999987811657, -0.028136922450948464, -0.020967853097225743
154, 0.014505867130525825, -0.006620599084824127, -0.0022837145955063, 0.029662848423398176, -0.029854963075565254, -0.013025200054316148
155, 0.014500750746242729, -0.006617093615419542, -0.002332203411495862, 0.029864097100647673, -0.029447494670465153, -0.01883592133835758
156, 0.014501665246601715, -0.00661819872008568, -0.0019469027403975251, 0.03011019277156729, -0.02999834399526544, -0.014462086868843581
157, 0.014502380999421144, -0.006639794360977769, -0.0022967608240085256, 0.029696718753467286, -0.028767499436143713, -0.020063697117856123
158, 0.01450350347418094, -0.0066258882072712105, -0.0019040662729553931, 0.028789405147387762, -0.029687474452379348, -0.03210905664408902
159, 0.014502188315514898, -0.006626139534856365, -0.002227790353597901, 0.02990080312977771, -0.02968714114391655, -0.03210868195171693
160, 0.01450419212766353, -0.006620598508968038, -0.001964115819736682, 0.029585552977597098, -0.02964999728749651, -0.031946252696896715
161, 0.014501963362776557, -0.006617258447981117, -0.0019007808909550278, 0.028790928066255748, -0.028520190799999182, -0.020686675378548836
162, 0.01450247663475307, -0.006637918129382356, -0.001982433983394828, 0.028705083858466582, -0.028799847595204084, -0.01999250373226259
163, 0.014501752631584734, -0.006620600235753439, -0.0019222688531244827, 0.028785166124095155, -0.030204285864734528, -0.031773991928628884
164, 0.014502667053843345, -0.006626768165492281, -0.0019511451319943576, 0.03008193382600396, -0.02833413928942547, -0.020843795390036925
165, 0.014500054481974707, -0.0066280882079039925, -0.001960292833086162, 0.028740306689128674, -0.029197557583640597, -0.019209135922373007
166, 0.014500821733806925, -0.006625022200656731, -0.0019210450917398192, 0.029939457892545252, -0.02947780892562216, -0.018839571777657618
